id,fecha,hora,ruta,operador,nro_vuelo,tipo_aeronave,registro,cn_ln,total_a_bordo,cantidad_de_fallecidos,fallecidos_en_tierra
4031,1996-06-21,17:04:00,"Shanghai, China",China Flying Dragon Aviation (Feilong Airlines),NaN,Harbin Yunshuji Y-12-II,B-3822,0001,12.0,2.0,0.0
4032,1996-07-06,15:42:00,"Pensacola, Florida",Delta Air Lines,1288,McDonnell Douglas MD-88,N927DA,49714/1524,142.0,2.0,0.0
4033,1996-07-09,16:30:00,"Papua, New Guinea",Milne Bay Air,NaN,de Havilland Canada DHC-6 Twin Otter 300,P2-MBB,290,20.0,20.0,0.0
4034,1996-07-11,09:00:00,"Near Kanda, India",Archana Airlines,NaN,Let 410,VT-ETC,942703,9.0,9.0,0.0
4035,1996-07-15,18:00:00,"Near Eindhoven, The Netherlands",Military - Belgian Air Force,NaN,Lockheed C-130H,CH-06,4473,41.0,34.0,0.0
4036,1996-07-17,16:35:00,"Near Playa del Carmen, Mexico",Aerolatino (Aerocaribe),NaN,de Havilland Canada DHC-6 Twin Otter 300,XA-TCF,734,18.0,1.0,0.0
4037,1996-07-17,20:31:00,"Off East Moriches, New York",Trans World Airlines,800,Boeing B-747-131,N93119,20083/153,230.0,230.0,0.0
4038,1996-07-20,15:15:00,"Russian Mission, Alaska",Northern Air Cargo,33,Douglas DC-6A,N313RS,44663/630,4.0,4.0,0.0
4039,1996-07-24,00:00:00,"Near Mergui, Manmar",Myanmar Airways,NaN,Fokker F-27 Friendship 600,XY-AET,10433,49.0,8.0,0.0
4040,1996-08-12,13:47:00,"Markham Bay, Canada",First Air,64,de Havilland Canada DHC-6 Twin Otter 300,C-GNDN,427,2.0,2.0,0.0
4041,1996-08-14,00:00:00,"Near Bronson Creek, British Columbia, Canada",Air North,NaN,Douglas DC-4,C-FGNI,10389/120,3.0,1.0,0.0
4042,1996-08-17,23:48:00,"Near Jackson Hole, Wyoming",Military - U.S. Air Force,NaN,Lockheed C-130H Hercules,74-1662,4597,9.0,9.0,0.0
4043,1996-08-18,19:50:00,"Near Alliford Bay, British Columbia, Canada2",Harbour Air,NaN,de Havilland Canada DHC-3 Turbo Otter,C-GCMY,32,3.0,3.0,0.0
4044,1996-08-19,03:16:00,"Belgrade, Yugosalvia",Spair Air Transport,NaN,Ilyushin IL-76T,RA-76513,083414451,12.0,12.0,0.0
4045,1996-08-29,10:22:00,"Near Longyearbyen, Norway",Vnokovo Airlines,2801,Tupolev TU-154M,RA-85621,86A-742,141.0,141.0,0.0
4046,1996-09-25,16:37:00,"Waddenzee, Netherlands",Dutch Dakota Association,NaN,Douglas DC-3C,PH-DDA,19109,32.0,32.0,0.0
4047,1996-10-02,01:16:00,"Off Pasamayo, Peru",Aeroperu,603,Boeing B-757-200,N52AW,25489/505,70.0,70.0,0.0
4048,1996-10-03,00:00:00,"Kahemba, Congo",Malu Aviation,NaN,de Havilland Canada DHC-6 Twin Otter 200,9Q-CXK,74,21.0,6.0,0.0
4049,1996-10-06,00:00:00,"Lukapa, Angola",Savanair,NaN,Antonov 12B,RA-11101,01347703,19.0,6.0,0.0
4050,1996-10-08,10:50:00,"San Francesco al Campo, Italy",Aeroflot,9981,Antonov An-124,RA-82069,9773053359122,23.0,2.0,2.0
4051,1996-10-22,22:41:00,"Manta, Ecuador",Million Air,NaN,Boeing B-707-323C,N751MA,19582/639,4.0,4.0,30.0
4052,1996-10-26,20:45:00,"Khanty, Russia",Tyumen Aviatrans,NaN,Yakovlev YAK-40,RA-88527,9711252,34.0,5.0,0.0
4053,1996-10-31,08:27:00,"Sao Paolo, Brazil",TAM (Brazil),402,Fokker 100,PT-MRK,11440,95.0,95.0,3.0
4054,1996-11-01,08:10:00,"Near Tikal, Guatemala",Transported Areos Profesionales - TAPSA,NaN,Embraer 110P1 Bandeirante,TG-TPA,110313,16.0,16.0,0.0
4055,1996-11-07,17:00:00,"Lagos, Nigeria",Aviation Development Corporation,086,Boeing B-727-231,5N-BBF,20054/718,143.0,143.0,0.0
4056,1996-11-07,09:29:00,"Aubusson, France",Jetcom S.A.,NaN,Cessna 421C Golden Eagle,HB-LRX,421C02172,8.0,8.0,0.0
4057,1996-11-12,18:40:00,"Near Charkhi Dadri, India",Saudi Arabian Airlines / Kazakhstan Airlines,763/1907,Boeing B-747-168B / Ilyushin IL-76TD,HZ-AIH/UN-76435,22748/555/1023413428,349.0,349.0,0.0
4058,1996-11-14,13:02:00,"Bolchaïa Pyssa, Russia",Komi Avia,NaN,Antonov AN-2,RA-40309,1G221-39,15.0,14.0,0.0
4059,1996-11-19,17:01:00,"Quincy, Illinois",United Express  / Private,5925,Beechcraft 1900-C / Beech King Air A90,N87GL / N1127D,UC-87 /,14.0,14.0,0.0
4060,1996-11-22,19:30:00,"Off Cape Mendocino, CA",Military - U.S. Air Force,NaN,Lockheed HC-130P Hercules,64-14856,4072,11.0,10.0,0.0
4061,1996-11-23,15:15:00,"Off Mitsamiouli, Comoros",Ethiopian Airlines,961,Boeing B-767-260ER,ET-AIZ,23916/187,175.0,127.0,0.0
4062,1996-11-27,11:54:00,"Abakan, Siberia, Russia",Military - Russian Air Force,NaN,Ilyushin IL-76MD,RA-76804,0093492278,23.0,23.0,0.0
4063,1996-11-30,10:33:00,"Medellin, Colombia",ACES Colombia,148,de Havilland Canada DHC-6 Twin Otter 300,HK-2602,746,15.0,14.0,0.0
4064,1996-12-07,15:23:00,"Banjarmasin, Indonesia",Dirgantara Air Services,NaN,CASA 212 Aviocar 100,PK-VSO,152/26N,17.0,16.0,2.0
4065,1996-12-09,18:03:00,"Boise, Idaho",Emery Worldwide,NaN,Douglas C-47A,N75142,9173,2.0,2.0,0.0
4066,1996-12-17,00:00:00,"Tver, Russia",Military - Russian Air Force,NaN,Antonov AN-12,NaN,NaN,18.0,18.0,0.0
4067,1996-12-21,22:32:00,"Rio Negro, Colombia",SELVA,NaN,Antonov An-32B,HK-4008X,3402,4.0,4.0,0.0
4068,1996-12-22,18:10:00,"Narrows, Virginia",Airborne Express,827,McDonnell Douglas DC-8-63F,N827AX,45901/293,6.0,6.0,0.0
4069,1996-12-24,10:05:00,"Dorchester, New Hampshire",Aircraft Charter Group Inc,NaN,Learjet 35A,N388LS,35-388,2.0,2.0,0.0
4070,1996-12-24,15:00:00,"Near Nellore, India",Military - Indian Air Force,NaN,Hindustan Aeronautics 748-2,H1032,528,22.0,22.0,0.0
4071,1997-01-07,11:00:00,"Near Moamoa, Samoa",Polynesian Airlines,211,de Havilland Canada DHC-6 Twin Otter 300,5W-FAU,678,5.0,3.0,0.0
4072,1997-01-09,15:54:00,"Near Monroe, Michigan",Comair,3272,Embraer 120RT Brasilia,N265CA,120257,29.0,29.0,0.0
4073,1997-01-29,23:10:00,"Sparrevohn, Alaska",Southcentral Air,NaN,de Havilland Canada DHC-4A Caribou,N702SC,126,2.0,1.0,0.0
4074,1997-01-31,00:00:00,"Yola, Nigeria",Skypower Express Airways,NaN,Embraer 110P1A Bandeirante,5N-AXS,110458,16.0,5.0,0.0
4075,1997-02-01,14:38:00,"Tambacoumba, Senegal",Air Senegal,NaN,Hawker Siddeley HS-748-353 Srs.2a,6AV-AEO,1769,52.0,25.0,0.0
4076,1997-02-02,17:30:00,"Near Quiangala, Angola",Force Area Populaire de Angola,NaN,CASA 212 Aviocar 200,T-400,325,37.0,37.0,0.0
4077,1997-02-04,19:00:00,Northern Israel,Military - Israel Air Force /Military -  Israel Air Force,NaN,Sikorsky CH53D / Sikorsky CH53D,357 / 903,NaN,73.0,73.0,0.0
4078,1997-02-14,12:34:00,"Carajas, Brazil",Varig,265,Boeing B-737-2C3,PP-CJO,21013/393,52.0,1.0,0.0
4079,1997-02-19,03:06:00,"Guatemala City, Guatemala",Transpolar,NaN,IAI 1124 Westwind,YV-160CP,211,5.0,5.0,0.0
4080,1997-03-12,00:00:00,"Lucapa, Angola",ALADA,NaN,Antonov AN-12B,D2-FVG,6344506,16.0,16.0,0.0
4081,1997-03-13,18:06:00,"Near Mashhad, Iran",Military - Iranian Air Force,NaN,Lockheed C-130HF,NaN,NaN,88.0,88.0,0.0
4082,1997-03-18,10:04:00,"Cherkessk, Russia",Stavropol Airlines,1023,Antonov AN-24RV,RA-46516,37308502,50.0,50.0,0.0
4083,1997-04-01,00:00:00,"Tegucigalpa, Honduras",Military - U.S. Air Force,NaN,Lockheed C-130H Hercules,88-4408,5161,10.0,3.0,0.0
4084,1997-04-04,00:16:00,"Griffin, Georgia",Custom Air Service,NaN,Aviation Traders ATL-98 Carvair,N83FA,10365,2.0,2.0,0.0
4085,1997-04-10,20:30:00,"Near Wainwright, Alaska",Hageland Aviation Services,502,Cessna 208B Caravan I,N408GV,208B-0455,5.0,5.0,0.0
4086,1997-04-14,00:00:00,"Brazzaville, Democratic Republic Congo",TAAG Angola Airlines,NaN,Fokker F-27 Friendship 600,D2-TFP,10424,7.0,3.0,0.0
4087,1997-04-15,00:00:00,"Gyandzha, Azerbaijan",Azerbaijan Airlines,NaN,Yakovlev 40,4K-87504,9510640,6.0,6.0,0.0
4088,1997-04-16,00:00:00,"Near Sorei, Niger",Military - Niger Air Force,NaN,Lockheed C-130H Hercules,5U-MBD,4829,14.0,14.0,0.0
4089,1997-04-19,07:39:00,"Tanjung Pandan, Indonesia",Merpati Nusantara Airlines,106,British Aerospace ATP,PK-MTX,2048,53.0,15.0,0.0
4090,1997-04-23,18:00:00,"Near Konduz, Afghanistan",Military - Afghan Republican Air Force,NaN,Antonov AN-26,NaN,NaN,36.0,36.0,0.0
4091,1997-05-08,21:28:00,"Huangtian, China",China Southern Airlines,3456,Boeing B-737-31B,B-2925,27288/2577,74.0,35.0,0.0
4092,1997-06-06,07:35:00,"Near Irumu, Congo",Bazair,NaN,Vickers Viscount 781D,9Q-CWL,280,27.0,27.0,0.0
4093,1997-06-10,00:00:00,"Mandalgobi, Mongolia",MIAT - Mongolian Airlines,NaN,Harbin Yunshuji Y-12 II,JU-1020,6,12.0,7.0,0.0
4094,1997-07-03,03:49:00,"Madh Island, India",Elbee Airlines,NaN,Fokker F-27 Friendship 200,VT-SSA,10670,2.0,2.0,0.0
4095,1997-07-06,00:00:00,"Near Saravena, Colombia",Military - Colombian Army,NaN,Mil Mi-17 (helicopter),NaN,NaN,29.0,25.0,0.0
4096,1997-07-09,09:30:00,"Suzano, Brazil",TAM (Brazil),283,Fokker 100,PT-WHK,11440,60.0,1.0,0.0
4097,1997-07-11,21:55:00,"Off Santiago de Cuba, Cuba",Cubana de Aviacion,787,Antonov AN-24,CU-T1262,27307610,44.0,44.0,0.0
4098,1997-07-17,11:56:00,"Bandung, Indonesia",Sempati Air,304,Fokker F-27 Friendship 600,PK-YPM,10415,50.0,30.0,0.0
4099,1997-07-18,10:32:00,"Goroka,  New Guinea",Goroka Air Services,NaN,de Havilland Canada DHC-6 Twin Otter 300,P2-MMU,250,4.0,2.0,0.0
4100,1997-07-29,00:00:00,"Calabar , Nigeria",ADC Airlines,NaN,BAC One-Eleven 203AE,5N-BAA,041,55.0,1.0,0.0
4101,1997-07-30,10:30:00,"Florence, Italy",Air Littoral,701,Aerospatiale ATR-42-512,F-GPYE,492,17.0,1.0,0.0
4102,1997-08-06,01:42:00,"Agana, Guam",Korean Airlines,801,Boeing B-747-300,HL-7468,22487/605,254.0,228.0,0.0
4103,1997-08-07,12:36:00,"Miami, Florida",Fine Air,101A,McDonnell Douglas DC-8-61F,N27UA,45942/349,4.0,4.0,1.0
4104,1997-08-10,08:15:00,"Matsu Island, Taiwan",Formosa Airlines,7601,Dornier DO-228-212,B-12256,8220,16.0,16.0,0.0
4105,1997-08-29,00:00:00,"Puerto Inirida, Venezuela",SATENA,NaN,Pilatus PC-6 Turbo Porter / Cessna 206,FAC1115,820,12.0,12.0,0.0
4106,1997-09-03,14:00:00,"Phnom Penh, Cambodia",Vietnam Airlines,815,Tupolev TU-134,VN-A120,66360,66.0,65.0,0.0
4107,1997-09-06,19:44:00,"Near Miri, Malaysia",Borneo Airways,238,Dornier 228-212,9M-MIA,8217,10.0,10.0,0.0
4108,1997-09-12,00:00:00,"Near Uvira, Zaire",TMK Air Commuter,NaN,de Havilland Canada DHC-6 Twin Otter 300,9Q-CBO,735,22.0,22.0,0.0
4109,1997-09-13,17:10:00,"Off Namibia, Africa",Military - Luftwaffe / Military - USAF,74,Tupolev TU-154M / C-141 Starlifter,1102/65-9405,89A-813,33.0,33.0,0.0
4110,1997-09-26,13:34:00,"Buah Nabar, Indonesia",Garuda Indonesia Airlines,152,Airbus A300-B4-200,PK-GAI,214,234.0,234.0,0.0
4111,1997-10-08,07:23:00,"Near Montrose, Colorado",Scenic Airlines,-,Cessna 208B Caravan I,N12022,208B-0432,9.0,9.0,0.0
4112,1997-10-10,22:23:00,"Nuevo Berlin, Uruguay",Austral Lineas Aeras (Argentina),2553,McDonnell Douglas DC-9-32,LV-WEG,47446/561,74.0,74.0,0.0
4113,1997-10-10,00:00:00,"Taipei, Taiwan",Military - Republic of China Air Force,NaN,Lockheed C-130H Hercules,1310,5067,5.0,5.0,0.0
4114,1997-10-12,17:28:00,"Monterey Bay, near Pacific Grove, California",Private,-,Rutan Long EZ (experimental aircraft),N555JD,54,1.0,1.0,0.0
4115,1997-10-29,00:00:00,"Jalal-Abad, Afghanistan",Ariana Afghan Airlines,NaN,Yakovlev YAK-40,YA-KAE,9441037,26.0,2.0,0.0
4116,1997-11-08,08:08:00,"Near Barrow, Alaska",Hageland Aviation Services,500,Cessna 208B Caravan I,N750GC,208B-0504,8.0,8.0,0.0
4117,1997-12-05,14:46:00,"Irkutsk-2, Russia",Military - Russian Air Force,NaN,Antonov AN-124-100,RA-82005/08,4516003,23.0,23.0,44.0
4118,1997-12-09,15:26:00,"Little Grand Rapids, Canada",Sowind Air,301,Embraer 110P1 Bandeirante,C-GVRO,110285,17.0,4.0,0.0
4119,1997-12-13,17:05:00,"La Veriente, Bolivia",STAP,NaN,Swearingen SA-226T Metro II,CP-1635,TC-359,19.0,10.0,0.0
4120,1997-12-15,18:35:00,"Sharjah, United Arab Emirates",Tajikistan Airlines,3183,Tupolev TU-154,EY-85281,78A-281,86.0,85.0,0.0
4121,1997-12-17,19:13:00,"Fotina, Greece",Aerosweet Airlines (LVOV),241,Yakovlev YAK-42,UR-42334,4520422606,70.0,70.0,0.0
4122,1997-12-19,16:13:00,"Near Palembang, Indonesia",SilkAir,185,Boeing B-737-300,9V-TRF,28556/2851,104.0,104.0,0.0
4123,1997-12-20,00:00:00,"Tanagra, Greece",Military - Greek Air Force,NaN,Lockheed C-130H Hercules,750,4729,5.0,5.0,0.0
4124,1997-12-27,00:00:00,"Atlantic Ocean, off Angola",Renan Airways,NaN,Antonov An-72,ER-ACF,36572094888,5.0,5.0,0.0
4125,1997-12-28,23:10:00,Over the Pacific Ocean,United Air Lines,826,Boeing B-747-122,N4723U,19882/175,393.0,1.0,0.0
4126,1997-12-31,07:45:00,"Rio Sidra, Panama",Parsa,NaN,Britten Norman BN-2A Trislander,HP-986PS,178,10.0,10.0,0.0
4127,1998-01-13,18:30:00,"Brno, Czech Republic",Aeroservice International,NaN,Let 410UVP,YV-928CP,871919,2.0,2.0,0.0
4128,1998-01-13,22:30:00,"Tor Kach, Pakistan",Military - Ariana Afghan Airlines,NaN,Antonov AN-12BP,YA-DAB,5342801,51.0,51.0,0.0
4129,1998-01-27,11:45:00,"Yangon (Rangoon), Myanmar",Myanmar Airways,403,Fokker F-27 Friendship 600,XY-AES,10576,45.0,16.0,0.0
4130,1998-02-02,11:00:00,"Cagyan de Oro, Philippines",Cebu Pacific Air,387,McDonnell Douglas DC-9-32,RP-C1507,47069/175,104.0,104.0,0.0
4131,1998-02-03,15:15:00,"Near Cavalese, Trento, Italy",Military - U.S. Marine Corps,-,Grummand EA-6B,163045/CY-02,P-130,2.0,0.0,20.0
4132,1998-02-04,22:17:00,"Terceira, Portugal",Air Luxor,NaN,Antonov 12BP,LZ-SFG,3341605,7.0,7.0,0.0
4133,1998-02-05,12:10:00,"Near Navafria, Spain",Military - Spanish Air Force,NaN,CASA 212-S1 Aviocar 100,D-3B-9,297,5.0,5.0,0.0
4134,1998-02-12,08:30:00,"Near Nasir, Sudan",Military - Sudan Air Force,NaN,Antonov AN-32,NaN,AN32052,57.0,27.0,0.0
4135,1998-02-16,20:09:00,"Taipei, Taiwan",China Airlines (Taiwan),676,Airbus A300-622R,B-1814,578,196.0,196.0,7.0
4136,1998-03-10,16:35:00,"Mombasa, Kenya",Air Memphis,NaN,Boeing 707-336C,SU-PBA,19843/735,6.0,6.0,0.0
4137,1998-03-18,19:31:00,"Off Hsinchu, Taiwan",Formosa Airlines,7623,Saab340B,B-12255,340B-377,13.0,13.0,0.0
4138,1998-03-19,14:00:00,"Near Charasyab, Afghanistan",Ariana Afghan Airlines,NaN,Boeing B-727-228,YA-FAZ,22288/1712,45.0,45.0,0.0
4139,1998-03-22,19:42:00,"Bacolod, Philippines",Philippine Air Lines,137,Airbus A.320-214,RP-C3222,708,127.0,0.0,3.0
4140,1998-03-28,09:35:00,"Piura, Peru",Fuerza Aérea del Peru,388,Antonov AN-32,OB-1388,1203,55.0,22.0,1.0
4141,1998-03-31,00:00:00,"Near Mexico City, Mexico",Linea Aérea Mexicana de Carga,NaN,Convair CV-240-53,XA-TAP,53-13,4.0,2.0,0.0
4142,1998-04-20,16:47:00,"Near Bogota, Colombia",Air France,422,Boeing B-727-230,HC-BSU,21622/1431,53.0,53.0,0.0
4143,1998-05-05,21:30:00,"Andoas, Peru",Fuerza Aérea del Peru,NaN,Boeing B-737-282,FAP-351,23041/962,88.0,75.0,0.0
4144,1998-05-12,19:30:00,"Near Nema, Mauritania",Military - Mauritanian Air Force,NaN,Xian Yunshuji Y-7-100C,5T-MAG,007H03,42.0,39.0,0.0
4145,1998-05-25,10:20:00,"Near Longtiang, Laos",Military - Lao People's Liberation Army Air Force,NaN,Yakovlev YAK-40,34001,9431835,26.0,26.0,0.0
4146,1998-05-25,00:32:00,"Indian Trail, North Carolina",Air Taxi - US Helicopters Inc.,NaN,Bell 206L-3,N96CW,NaN,5.0,5.0,0.0
4147,1998-05-26,09:30:00,"Near Erdenet, Mongolia",MIAT - Mongolian Airlines,NaN,Harbin Yunshuji Y-12 II,JU-1017,NaN,28.0,28.0,0.0
4148,1998-06-18,07:28:00,"Montreal, Canada",Propair,420,Swearingen SA-226TC Metroliner II,C-GQAL,TC-233,11.0,11.0,0.0
4149,1998-06-25,09:32:00,"Mt. Waialeale, Hawaii",Air Taxi - Ohana Helicopter Tours,NaN,Eurocopter AS-350-BA,N594BK,2735,6.0,6.0,0.0
4150,1998-07-13,23:15:00,"Off Rasal, United Arab Emirates",ATI Aircompany,NaN,Ilyushin 76MD,UR-76424,0063470096,8.0,8.0,0.0
4151,1998-07-16,21:41:00,"Córdoba, Argentina",Alas del Sur,NaN,Rockwell Sabreliner 60,LV-WPO,306-3,3.0,3.0,0.0
4152,1998-07-17,04:15:00,"Asmara, Eritrea",Ukraine Aviation Transport Company,NaN,Ilyushin II-76,UR-UCI,0083481440,10.0,10.0,0.0
4153,1998-07-23,00:00:00,"Pico de Orizaba, Mexico",Military - Mexican Air Force,NaN,Shorts SC-7 Skyvan 3-100,XC-UTQ,SH1946,4.0,4.0,0.0
4154,1998-07-27,00:00:00,"Southhampton, England",Plane Sailing,NaN,Consolidated PBY-5A Catalina,VP-BPS,1997,18.0,4.0,0.0
4155,1998-07-28,00:00:00,"Barcelona, Spain",Swifair,704,Swearingen SA.227AC Metro III,EC-FXD,AC-651B,2.0,2.0,0.0
4156,1998-07-29,16:00:00,"Manacapuru River, Brazil",Selva Taxi Aero,NaN,Embraer 110 Bandeirante,PT-LGN,110343,24.0,5.0,0.0
4157,1998-07-30,15:58:00,"Near Quiberon, France",Proteus Air / Private,706,Beechcraft 1900D / Cessna 177,F-GSJM/F-GAJE,UE-238,15.0,15.0,0.0
4158,1998-07-30,11:05:00,"Kochi, India",Alliance Airlines,503,Dornier 228-201,VT-EJW,8075/2017,6.0,6.0,2.0
4159,1998-08-04,17:58:00,"Kincolith, British Columbia, Canada",Harbour Air Seaplanes Ltd.,709,de Havilland Dash-2 Beaver,C-FOCJ,0039,5.0,5.0,0.0
4160,1998-08-11,00:00:00,"Saurimo, Angola",Alada,NaN,Antonov An-12BP,D2-FAZ,8345601,13.0,1.0,0.0
4161,1998-08-19,16:40:00,"Foveaux Strait, New Zealand",Vincent Aviation,NaN,Cessna 402C,ZK-VAC,402C0512,10.0,5.0,0.0
4162,1998-08-21,11:30:00,"Near Ghorepani, Nepal",Lumbini Airways,NaN,de Havilland Canada DHC-6 Twin Otter 300,9N-ACC,710,18.0,18.0,0.0
4163,1998-08-24,16:46:00,"Pretoria, South Africa",Speed Service Couriers,NaN,DC-3-65TP,ZS-NKK,13143,2.0,1.0,0.0
4164,1998-08-24,08:35:00,"Manibagi, Myanmar",Myanmar Airways,635,Fokker F-27 Friendship 600,XY-AEN,10476,44.0,44.0,0.0
4165,1998-08-29,13:03:00,"Quito, Ecuador",Cubana de Aviacion,389,Tupolev TU-154M,CU-T1264,720,91.0,70.0,10.0
4166,1998-09-02,21:30:00,"Off Peggy's Cove, Nova Scotia, Canada",Swissair,111,McDonnell Douglas MD-11,HB-IWF,48448/465,229.0,229.0,0.0
4167,1998-09-02,00:00:00,Angola,Permaviatrans,NaN,Antonov AN-26,RA-26028,10408,24.0,24.0,0.0
4168,1998-09-09,10:45:00,"Port Alsworth, Alaska",Rusts Flying Service Inc.,NaN,de Havilland Dash-2 float plane,N1433Z,595,5.0,5.0,0.0
4169,1998-09-10,00:00:00,"Islamabad, Pakistan",Military - Pakistan Air Force,NaN,Lockheed C-130B Hercules,24143,3781,5.0,5.0,0.0
4170,1998-09-25,09:00:00,"Near Nador, Morroco",Paukn Air,4101,British Aerospace BAe-146-100,EC-GEO,E1007,38.0,38.0,0.0
4171,1998-09-28,13:30:00,"Praia, Cape Verde",Cabo Verde Airlines,NaN,de Havilland Canada DHC-6 Twin Otter 300,D4-CAX,550,22.0,1.0,0.0
4172,1998-09-29,13:50:00,"Off Mannar, Sri Lanka",Lionair,602,Antonov AN-24RV,EW-46465,27307901,55.0,55.0,0.0
4173,1998-10-02,09:45:00,"Near Canaima, Venezuela",Servivensa,NaN,Douglas DC-3C,YV-611C,1977,27.0,1.0,0.0
4174,1998-10-10,00:00:00,"Near Kindu, Congo",Congo Airline,NaN,Boeing B-727-30,9Q-CSG,18369/125,41.0,41.0,0.0
4175,1998-10-21,13:51:00,"Yerevan, Armenia",Ararat Avia,NaN,Yakovlev YAK-40,EK-88272,9721053,37.0,0.0,4.0
4176,1998-10-25,00:00:00,"Rwenzori mountains, Uganda",TanaMana Aviation,NaN,Britten-Norman BN-2A-3 Islander,5Y-ANV,284,11.0,4.0,0.0
4177,1998-11-01,13:14:00,"Near Quetzaltenango, Guatemala",Living Water Teaching Ministries Charter,NaN,Douglas DC-3C,N3FY,20562,18.0,11.0,0.0
4178,1998-11-11,11:22:00,"Near Krasnoyarsk, Russia",Sakha Airlines,NaN,Antonov AN-12,RA-12955,08345506,13.0,13.0,0.0
4179,1998-11-21,17:43:00,"Edgewater, Maryland",Private,NaN,Burgess RV-6 experimental,N956DB,21119,1.0,1.0,0.0
4180,1998-12-07,11:03:00,"Baie-Comeau, Canada",Air Satellite,NaN,Britten-Norman Trislander,C-FCVK,2028,10.0,7.0,0.0
4181,1998-12-11,19:10:00,"Near Surat Thani, Thailand",Thai Airways,261,Airbus A-310-204,HS-TIA,415,146.0,102.0,0.0
4182,1998-12-14,00:00:00,"Near Cuito, Angola",Khors Aircompany,NaN,Antonov AN-12BP,UR-11319,4342510,11.0,11.0,0.0
4183,1998-12-17,00:00:00,"Saurimo, Angola",Zanex,NaN,Antonov 12,S9-SAT,12357,10.0,1.0,0.0
4184,1998-12-22,00:15:00,"Medellín, Colombia",SELVA,NaN,Antonov 32B,HK-3930X,3309,5.0,5.0,0.0
4185,1998-12-26,12:00:00,"Vila Nova, Angola",Transafrik,806,Lockheed Martin L-100-30 Hercules,S9-CAO,4561,14.0,14.0,0.0
4186,1999-01-02,00:00:00,"Near Huambo, Angola",Transafrik - United Nations Charter,NaN,Lockheed L-100-30 Hercules,D2-EHD,4839,9.0,9.0,0.0
4187,1999-01-12,17:00:00,"Guernsey, Channel Islands, England",Channel Express,NaN,Fokker F-27 Friendship 600,G-CHNL,10508,2.0,2.0,0.0
4188,1999-01-13,00:00:00,"Geilenkirchen, Germany",Military - German Air National Guard,NaN,Boeing KC-135E,59-1452,17940/355,4.0,4.0,0.0
4189,1999-01-13,06:33:00,"Mayne Island, British Columbia, Canada",Kelowna Flightcraft Air Charter,NaN,Douglas DC-3C,C-GWUG,32963,2.0,2.0,0.0
4190,1999-01-16,14:30:00,"Coconut Island, QLD, Australia",Uzu Air,NaN,Britten Norman BN-2A-26,VH-XFF,763,4.0,3.0,0.0
4191,1999-01-21,08:10:00,"Bluefields, Nicaragua",Fuerza Aérea Nicaragua,NaN,Antonov AN-26,NaN,NaN,28.0,28.0,0.0
4192,1999-02-02,05:08:00,"Luanda, Angola",Savannair,NaN,Antonov AN-12,EL-ASS,3340909,14.0,14.0,13.0
4193,1999-02-03,10:20:00,"Hoskins, Papua New Guinea",Airlink,NaN,Britten Norman BN-2A Trislander,P2-ALH,761,11.0,11.0,0.0
4194,1999-02-08,00:00:00,"Kinshasa,  Democratic Republic Congo",Air Karibu,NaN,Lockheed L-188A Electra,9Q-CDI,1037,7.0,7.0,0.0
4195,1999-02-24,16:34:00,"Rui'an, China",China Southwest Airlines,4509,Tupolev TU-154,B-2622,90A-846,61.0,61.0,0.0
4196,1999-02-25,12:30:00,"Genoa, Italy",Minerva Airlines,1553,Dornier 328-110,D-CPRR,3054,31.0,4.0,0.0
4197,1999-03-07,08:23:00,"New Delhi, India",Military - Indian Air Force,NaN,Antonov AN-32 Transport,K2673,108,19.0,19.0,3.0
4198,1999-03-18,16:05:00,"Near Tame, Colombia",ALIANSA Colombia,NaN,Douglas DC-3C (C-47A-DK),HK-337,11831,8.0,8.0,8.0
4199,1999-03-19,09:45:00,"Davis Inlet, Newfoundland, Canada",Provincial Airlines,960,de Havilland Canada DHC-6 Twin Otter 300,C-FWLQ,724,2.0,1.0,0.0
4200,1999-04-07,11:30:00,"Ribeirao Preto, Brazil",Manacá Táxi Aéreo,NaN,Learjet 24D,PT-LEM,24-270,5.0,5.0,0.0
4201,1999-04-07,00:33:00,"Near Ceyhan, Turkey",Turkish Airlines (THY),5904,Boeing 737-4Q8,TC-JEP,25378/2732,6.0,6.0,0.0
4202,1999-04-08,11:35:00,"Near Malaga, Colombia",Aerotaca,NaN,de Havilland Canada DHC-6 Twin Otter 300,HK-2760,777,5.0,5.0,0.0
4203,1999-04-15,16:05:00,"Shanghi, China",Korean Air,6316,McDonnell Douglas MD-11,HL-7373,48409/490,3.0,3.0,0.0
4204,1999-05-08,19:21:00,"Off Port Vila, Vanuatu",Vanair,NaN,de Havilland Canada DHC-6 Twin Otter 300,YJ-RV9,694,12.0,7.0,0.0
4205,1999-05-24,13:15:00,"Kuching, Malaysia",Military - Malaysian Air Force,NaN,de Havilland Canada DHC-4A,M21-05,270,5.0,5.0,0.0
4206,1999-05-29,14:30:00,"Ol Kiombo, Kenya",Malindi Air Services,NaN,Let 410UVP-E,5Y-LET,912620,2.0,2.0,0.0
4207,1999-06-01,23:50:00,"Little Rock, Arkansas",American Airlines,1420,McDonnell Douglas MD-82,N215AA,49163/1111,145.0,11.0,0.0
4208,1999-06-03,00:00:00,"Near Khartoum, Sudan",Military - Sudan Air Force,NaN,Antonov 32,NaN,NaN,50.0,50.0,0.0
